"","X","station","variable","method","coefficient","p","df","lon","lat","season","var","significance","data","country"
"43289",62293,73166,"pre.SON","Bias",-0.0631317895800433,NA,NA,132.793333333333,33.835,"SON","pre",NA,"CRU","amedas"
"29644",62942,73442,"avg_temp.ANN","Bias",0.358688710530564,NA,NA,132.551666666667,33.2266666666667,"ANN","avg_temp",NA,"JRA55","amedas"
"22754",62541,73442,"avg_temp.DJF","Bias",-0.0118385128859211,NA,NA,132.551666666667,33.2266666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"29624",62742,73442,"avg_temp.JJA","Bias",0.355556945800767,NA,NA,132.551666666667,33.2266666666667,"JJA","avg_temp",NA,"JRA55","amedas"
"29614",62642,73442,"avg_temp.MAM","Bias",0.13374883015948,NA,NA,132.551666666667,33.2266666666667,"MAM","avg_temp",NA,"JRA55","amedas"
"36484",62843,73442,"avg_temp.SON","Bias",-0.0246087646484157,NA,NA,132.551666666667,33.2266666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"29649",62991,73442,"pre.ANN","Bias",-0.487759794751864,NA,NA,132.551666666667,33.2266666666667,"ANN","pre",NA,"JRA55","amedas"
"36459",62592,73442,"pre.DJF","Bias",0.113192493579704,NA,NA,132.551666666667,33.2266666666667,"DJF","pre",NA,"NCEP2","amedas"
"29629",62791,73442,"pre.JJA","Bias",-0.432879266773074,NA,NA,132.551666666667,33.2266666666667,"JJA","pre",NA,"JRA55","amedas"
"36469",62692,73442,"pre.MAM","Bias",0.408731869838833,NA,NA,132.551666666667,33.2266666666667,"MAM","pre",NA,"NCEP2","amedas"
"29639",62891,73442,"pre.SON","Bias",-0.185762716313844,NA,NA,132.551666666667,33.2266666666667,"SON","pre",NA,"JRA55","amedas"
"43394",63544,74181,"avg_temp.ANN","Bias",0.892499755546513,NA,NA,133.548333333333,33.5666666666667,"ANN","avg_temp",NA,"CRU","amedas"
"43354",63144,74181,"avg_temp.DJF","Bias",0.77479666626554,NA,NA,133.548333333333,33.5666666666667,"DJF","avg_temp",NA,"CRU","amedas"
"43374",63344,74181,"avg_temp.JJA","Bias",0.814166320165134,NA,NA,133.548333333333,33.5666666666667,"JJA","avg_temp",NA,"CRU","amedas"
"43364",63244,74181,"avg_temp.MAM","Bias",1.07333307504655,NA,NA,133.548333333333,33.5666666666667,"MAM","avg_temp",NA,"CRU","amedas"
"43384",63444,74181,"avg_temp.SON","Bias",0.909999707539943,NA,NA,133.548333333333,33.5666666666667,"SON","avg_temp",NA,"CRU","amedas"
"29699",63591,74181,"pre.ANN","Bias",-0.245437650509632,NA,NA,133.548333333333,33.5666666666667,"ANN","pre",NA,"JRA55","amedas"
"36509",63192,74181,"pre.DJF","Bias",0.380570792293695,NA,NA,133.548333333333,33.5666666666667,"DJF","pre",NA,"NCEP2","amedas"
"43379",63393,74181,"pre.JJA","Bias",0.116920979065705,NA,NA,133.548333333333,33.5666666666667,"JJA","pre",NA,"CRU","amedas"
"29669",63291,74181,"pre.MAM","Bias",0.395079332577285,NA,NA,133.548333333333,33.5666666666667,"MAM","pre",NA,"JRA55","amedas"
"43389",63493,74181,"pre.SON","Bias",0.404606553918571,NA,NA,133.548333333333,33.5666666666667,"SON","pre",NA,"CRU","amedas"
"43444",64144,74372,"avg_temp.ANN","Bias",-0.200833593507575,NA,NA,134.175,33.2466666666667,"ANN","avg_temp",NA,"CRU","amedas"
"43404",63744,74372,"avg_temp.DJF","Bias",-0.126422882855372,NA,NA,134.175,33.2466666666667,"DJF","avg_temp",NA,"CRU","amedas"
"43424",63944,74372,"avg_temp.JJA","Bias",-0.0966670258838742,NA,NA,134.175,33.2466666666667,"JJA","avg_temp",NA,"CRU","amedas"
"43414",63844,74372,"avg_temp.MAM","Bias",-0.394166869322536,NA,NA,134.175,33.2466666666667,"MAM","avg_temp",NA,"CRU","amedas"
"43434",64044,74372,"avg_temp.SON","Bias",-0.178333690961166,NA,NA,134.175,33.2466666666667,"SON","avg_temp",NA,"CRU","amedas"
"22899",6419,74372,"pre.ANN","Bias",-0.332322543070902,NA,NA,134.175,33.2466666666667,"ANN","pre",NA,"ERA5","amedas"
"36559",63792,74372,"pre.DJF","Bias",-0.360819095683526,NA,NA,134.175,33.2466666666667,"DJF","pre",NA,"NCEP2","amedas"
"36579",63992,74372,"pre.JJA","Bias",0.641933955966518,NA,NA,134.175,33.2466666666667,"JJA","pre",NA,"NCEP2","amedas"
"22869",6389,74372,"pre.MAM","Bias",-0.234851806650679,NA,NA,134.175,33.2466666666667,"MAM","pre",NA,"ERA5","amedas"
"43439",64093,74372,"pre.SON","Bias",-0.218949023028001,NA,NA,134.175,33.2466666666667,"SON","pre",NA,"CRU","amedas"
"43494",64744,74436,"avg_temp.ANN","Bias",0.388958029250339,NA,NA,133.101666666667,33.0783333333333,"ANN","avg_temp",NA,"CRU","amedas"
"43454",64344,74436,"avg_temp.DJF","Bias",1.01138198220632,NA,NA,133.101666666667,33.0783333333333,"DJF","avg_temp",NA,"CRU","amedas"
"43474",64544,74436,"avg_temp.JJA","Bias",-0.0533337847390327,NA,NA,133.101666666667,33.0783333333333,"JJA","avg_temp",NA,"CRU","amedas"
"43464",64444,74436,"avg_temp.MAM","Bias",0.277499698797852,NA,NA,133.101666666667,33.0783333333333,"MAM","avg_temp",NA,"CRU","amedas"
"43484",64644,74436,"avg_temp.SON","Bias",0.324166340827959,NA,NA,133.101666666667,33.0783333333333,"SON","avg_temp",NA,"CRU","amedas"
"22949",6479,74436,"pre.ANN","Bias",-0.267223613235611,NA,NA,133.101666666667,33.0783333333333,"ANN","pre",NA,"ERA5","amedas"
"43459",64393,74436,"pre.DJF","Bias",-0.124247365665162,NA,NA,133.101666666667,33.0783333333333,"DJF","pre",NA,"CRU","amedas"
"22929",6459,74436,"pre.JJA","Bias",0.370915353565516,NA,NA,133.101666666667,33.0783333333333,"JJA","pre",NA,"ERA5","amedas"
"29769",64491,74436,"pre.MAM","Bias",-0.391933296230959,NA,NA,133.101666666667,33.0783333333333,"MAM","pre",NA,"JRA55","amedas"
"43489",64693,74436,"pre.SON","Bias",0.159378079000768,NA,NA,133.101666666667,33.0783333333333,"SON","pre",NA,"CRU","amedas"
"36694",65343,81071,"avg_temp.ANN","Bias",0.739636294047013,NA,NA,131.405,34.41,"ANN","avg_temp",NA,"NCEP2","amedas"
"22954",64941,81071,"avg_temp.DJF","Bias",0.116316781392898,NA,NA,131.405,34.41,"DJF","avg_temp",NA,"ERA5","amedas"
"43524",65144,81071,"avg_temp.JJA","Bias",1.3833329391481,NA,NA,131.405,34.41,"JJA","avg_temp",NA,"CRU","amedas"
"22964",65041,81071,"avg_temp.MAM","Bias",1.03709213256836,NA,NA,131.405,34.41,"MAM","avg_temp",NA,"ERA5","amedas"
"36684",65243,81071,"avg_temp.SON","Bias",0.626726989746091,NA,NA,131.405,34.41,"SON","avg_temp",NA,"NCEP2","amedas"
"36699",65392,81071,"pre.ANN","Bias",-2.67767699495348,NA,NA,131.405,34.41,"ANN","pre",NA,"NCEP2","amedas"
"36659",64992,81071,"pre.DJF","Bias",-1.46137373934362,NA,NA,131.405,34.41,"DJF","pre",NA,"NCEP2","amedas"
"36679",65192,81071,"pre.JJA","Bias",-3.9501043272732,NA,NA,131.405,34.41,"JJA","pre",NA,"NCEP2","amedas"
"36669",65092,81071,"pre.MAM","Bias",-2.95039187054665,NA,NA,131.405,34.41,"MAM","pre",NA,"NCEP2","amedas"
"36689",65292,81071,"pre.SON","Bias",-2.32762406025019,NA,NA,131.405,34.41,"SON","pre",NA,"NCEP2","amedas"
"23044",65941,82136,"avg_temp.ANN","Bias",-0.230185737609876,NA,NA,130.693333333333,33.6516666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"23004",65541,82136,"avg_temp.DJF","Bias",0.407576199663345,NA,NA,130.693333333333,33.6516666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"43574",65744,82136,"avg_temp.JJA","Bias",0.386666431427008,NA,NA,130.693333333333,33.6516666666667,"JJA","avg_temp",NA,"CRU","amedas"
"23014",65641,82136,"avg_temp.MAM","Bias",-0.0649021911621073,NA,NA,130.693333333333,33.6516666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"23034",65841,82136,"avg_temp.SON","Bias",-0.192901306152351,NA,NA,130.693333333333,33.6516666666667,"SON","avg_temp",NA,"ERA5","amedas"
"43599",65993,82136,"pre.ANN","Bias",0.728816957348172,NA,NA,130.693333333333,33.6516666666667,"ANN","pre",NA,"CRU","amedas"
"23009",6559,82136,"pre.DJF","Bias",0.00755859307415018,NA,NA,130.693333333333,33.6516666666667,"DJF","pre",NA,"ERA5","amedas"
"43579",65793,82136,"pre.JJA","Bias",0.380472139406373,NA,NA,130.693333333333,33.6516666666667,"JJA","pre",NA,"CRU","amedas"
"23019",6569,82136,"pre.MAM","Bias",0.660430782089614,NA,NA,130.693333333333,33.6516666666667,"MAM","pre",NA,"ERA5","amedas"
"43589",65893,82136,"pre.SON","Bias",1.32483413686035,NA,NA,130.693333333333,33.6516666666667,"SON","pre",NA,"CRU","amedas"
"36794",66542,82182,"avg_temp.ANN","Bias",-0.282761103312193,NA,NA,130.376666666667,33.5816666666667,"ANN","avg_temp",NA,"NCEP2","amedas"
"36754",66142,82182,"avg_temp.DJF","Bias",-0.687996642570235,NA,NA,130.376666666667,33.5816666666667,"DJF","avg_temp",NA,"NCEP2","amedas"
"29924",66341,82182,"avg_temp.JJA","Bias",0.117243143717433,NA,NA,130.376666666667,33.5816666666667,"JJA","avg_temp",NA,"JRA55","amedas"
"29914",66241,82182,"avg_temp.MAM","Bias",-0.160902862548851,NA,NA,130.376666666667,33.5816666666667,"MAM","avg_temp",NA,"JRA55","amedas"
"36784",66442,82182,"avg_temp.SON","Bias",-0.448761749267582,NA,NA,130.376666666667,33.5816666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"43649",66593,82182,"pre.ANN","Bias",-0.0519340606896534,NA,NA,130.376666666667,33.5816666666667,"ANN","pre",NA,"CRU","amedas"
"23059",6619,82182,"pre.DJF","Bias",-0.145730325554326,NA,NA,130.376666666667,33.5816666666667,"DJF","pre",NA,"ERA5","amedas"
"29929",66391,82182,"pre.JJA","Bias",0.1859864156306,NA,NA,130.376666666667,33.5816666666667,"JJA","pre",NA,"JRA55","amedas"
"43619",66293,82182,"pre.MAM","Bias",0.0415949429406065,NA,NA,130.376666666667,33.5816666666667,"MAM","pre",NA,"CRU","amedas"
"36789",66492,82182,"pre.SON","Bias",-0.0846343786008063,NA,NA,130.376666666667,33.5816666666667,"SON","pre",NA,"NCEP2","amedas"
"23144",67141,83137,"avg_temp.ANN","Bias",0.470799547831213,NA,NA,130.928333333333,33.3216666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"23104",6674,83137,"avg_temp.DJF","Bias",-0.127584714812002,NA,NA,130.928333333333,33.3216666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"43674",66943,83137,"avg_temp.JJA","Bias",1.21666635831214,NA,NA,130.928333333333,33.3216666666667,"JJA","avg_temp",NA,"CRU","amedas"
"23114",6684,83137,"avg_temp.MAM","Bias",0.411814320882162,NA,NA,130.928333333333,33.3216666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"23134",6704,83137,"avg_temp.SON","Bias",0.367192891438784,NA,NA,130.928333333333,33.3216666666667,"SON","avg_temp",NA,"ERA5","amedas"
"36849",67192,83137,"pre.ANN","Bias",-0.288408846330726,NA,NA,130.928333333333,33.3216666666667,"ANN","pre",NA,"NCEP2","amedas"
"43659",66793,83137,"pre.DJF","Bias",0.101760032647042,NA,NA,130.928333333333,33.3216666666667,"DJF","pre",NA,"CRU","amedas"
"36829",66992,83137,"pre.JJA","Bias",-0.0473230421205885,NA,NA,130.928333333333,33.3216666666667,"JJA","pre",NA,"NCEP2","amedas"
"36819",66892,83137,"pre.MAM","Bias",-0.69080799315247,NA,NA,130.928333333333,33.3216666666667,"MAM","pre",NA,"NCEP2","amedas"
"29989",67091,83137,"pre.SON","Bias",0.0677060231854835,NA,NA,130.928333333333,33.3216666666667,"SON","pre",NA,"JRA55","amedas"
"23194",67741,83216,"avg_temp.ANN","Bias",-0.179203898111972,NA,NA,131.618333333333,33.235,"ANN","avg_temp",NA,"ERA5","amedas"
"23154",67341,83216,"avg_temp.DJF","Bias",0.0310819052099191,NA,NA,131.618333333333,33.235,"DJF","avg_temp",NA,"ERA5","amedas"
"23174",67541,83216,"avg_temp.JJA","Bias",-0.259987080891917,NA,NA,131.618333333333,33.235,"JJA","avg_temp",NA,"ERA5","amedas"
"23164",67441,83216,"avg_temp.MAM","Bias",-0.354400278727218,NA,NA,131.618333333333,33.235,"MAM","avg_temp",NA,"ERA5","amedas"
"23184",67641,83216,"avg_temp.SON","Bias",-0.133770294189433,NA,NA,131.618333333333,33.235,"SON","avg_temp",NA,"ERA5","amedas"
"23199",6779,83216,"pre.ANN","Bias",0.174008687337119,NA,NA,131.618333333333,33.235,"ANN","pre",NA,"ERA5","amedas"
"30009",67391,83216,"pre.DJF","Bias",-0.058946071329053,NA,NA,131.618333333333,33.235,"DJF","pre",NA,"JRA55","amedas"
"23179",6759,83216,"pre.JJA","Bias",1.04572449979415,NA,NA,131.618333333333,33.235,"JJA","pre",NA,"ERA5","amedas"
"23169",6749,83216,"pre.MAM","Bias",-0.289764261172406,NA,NA,131.618333333333,33.235,"MAM","pre",NA,"ERA5","amedas"
"23189",6769,83216,"pre.SON","Bias",0.129871590688473,NA,NA,131.618333333333,33.235,"SON","pre",NA,"ERA5","amedas"
"36944",68343,84072,"avg_temp.ANN","Bias",0.0402790069579868,NA,NA,129.291666666667,34.1966666666667,"ANN","avg_temp",NA,"NCEP2","amedas"
"36904",67943,84072,"avg_temp.DJF","Bias",-0.882473060173732,NA,NA,129.291666666667,34.1966666666667,"DJF","avg_temp",NA,"NCEP2","amedas"
"43774",68144,84072,"avg_temp.JJA","Bias",-0.0550004736581161,NA,NA,129.291666666667,34.1966666666667,"JJA","avg_temp",NA,"CRU","amedas"
"43764",68044,84072,"avg_temp.MAM","Bias",0.413333163261418,NA,NA,129.291666666667,34.1966666666667,"MAM","avg_temp",NA,"CRU","amedas"
"36934",68243,84072,"avg_temp.SON","Bias",-0.747730967203816,NA,NA,129.291666666667,34.1966666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"23249",6839,84072,"pre.ANN","Bias",0.51473387354166,NA,NA,129.291666666667,34.1966666666667,"ANN","pre",NA,"ERA5","amedas"
"36909",67992,84072,"pre.DJF","Bias",0.181865025545385,NA,NA,129.291666666667,34.1966666666667,"DJF","pre",NA,"NCEP2","amedas"
"30079",68191,84072,"pre.JJA","Bias",-0.233241189936155,NA,NA,129.291666666667,34.1966666666667,"JJA","pre",NA,"JRA55","amedas"
"23219",6809,84072,"pre.MAM","Bias",0.413754135297259,NA,NA,129.291666666667,34.1966666666667,"MAM","pre",NA,"ERA5","amedas"
"43789",68293,84072,"pre.SON","Bias",0.709747233869355,NA,NA,129.291666666667,34.1966666666667,"SON","pre",NA,"CRU","amedas"
"36994",68943,84171,"avg_temp.ANN","Bias",0.815993423461899,NA,NA,129.55,33.36,"ANN","avg_temp",NA,"NCEP2","amedas"
"36954",68543,84171,"avg_temp.DJF","Bias",0.545445884146313,NA,NA,129.55,33.36,"DJF","avg_temp",NA,"NCEP2","amedas"
"43824",68744,84171,"avg_temp.JJA","Bias",0.0741662693024925,NA,NA,129.55,33.36,"JJA","avg_temp",NA,"CRU","amedas"
"36964",68643,84171,"avg_temp.MAM","Bias",1.19248209635415,NA,NA,129.55,33.36,"MAM","avg_temp",NA,"NCEP2","amedas"
"36984",68843,84171,"avg_temp.SON","Bias",0.709065399169908,NA,NA,129.55,33.36,"SON","avg_temp",NA,"NCEP2","amedas"
"23299",6899,84171,"pre.ANN","Bias",1.19686880494707,NA,NA,129.55,33.36,"ANN","pre",NA,"ERA5","amedas"
"23259",6859,84171,"pre.DJF","Bias",0.227290386176521,NA,NA,129.55,33.36,"DJF","pre",NA,"ERA5","amedas"
"23279",6879,84171,"pre.JJA","Bias",0.429433192804306,NA,NA,129.55,33.36,"JJA","pre",NA,"ERA5","amedas"
"23269",6869,84171,"pre.MAM","Bias",1.55933022063482,NA,NA,129.55,33.36,"MAM","pre",NA,"ERA5","amedas"
"23289",6889,84171,"pre.SON","Bias",2.54967561524252,NA,NA,129.55,33.36,"SON","pre",NA,"ERA5","amedas"
"37044",69543,84266,"avg_temp.ANN","Bias",-0.129631576538101,NA,NA,129.726666666667,33.1583333333333,"ANN","avg_temp",NA,"NCEP2","amedas"
"43854",69144,84266,"avg_temp.DJF","Bias",-0.162195257636662,NA,NA,129.726666666667,33.1583333333333,"DJF","avg_temp",NA,"CRU","amedas"
"37024",69343,84266,"avg_temp.JJA","Bias",-0.0485887145996086,NA,NA,129.726666666667,33.1583333333333,"JJA","avg_temp",NA,"NCEP2","amedas"
"37014",69243,84266,"avg_temp.MAM","Bias",0.114148763020816,NA,NA,129.726666666667,33.1583333333333,"MAM","avg_temp",NA,"NCEP2","amedas"
"37034",69443,84266,"avg_temp.SON","Bias",-0.313434600830092,NA,NA,129.726666666667,33.1583333333333,"SON","avg_temp",NA,"NCEP2","amedas"
"30199",69591,84266,"pre.ANN","Bias",0.102690951283382,NA,NA,129.726666666667,33.1583333333333,"ANN","pre",NA,"JRA55","amedas"
"30159",69191,84266,"pre.DJF","Bias",-0.0197853333345041,NA,NA,129.726666666667,33.1583333333333,"DJF","pre",NA,"JRA55","amedas"
"23329",6939,84266,"pre.JJA","Bias",0.716202209271643,NA,NA,129.726666666667,33.1583333333333,"JJA","pre",NA,"ERA5","amedas"
"23319",6929,84266,"pre.MAM","Bias",0.461717809039406,NA,NA,129.726666666667,33.1583333333333,"MAM","pre",NA,"ERA5","amedas"
"30189",69491,84266,"pre.SON","Bias",0.514352038530466,NA,NA,129.726666666667,33.1583333333333,"SON","pre",NA,"JRA55","amedas"
"23394",70141,84496,"avg_temp.ANN","Bias",-0.646384099324569,NA,NA,129.866666666667,32.7333333333333,"ANN","avg_temp",NA,"ERA5","amedas"
"23354",69741,84496,"avg_temp.DJF","Bias",-0.592331602515291,NA,NA,129.866666666667,32.7333333333333,"DJF","avg_temp",NA,"ERA5","amedas"
"37074",69943,84496,"avg_temp.JJA","Bias",0.1128446960449,NA,NA,129.866666666667,32.7333333333333,"JJA","avg_temp",NA,"NCEP2","amedas"
"37064",69843,84496,"avg_temp.MAM","Bias",-0.520292154947947,NA,NA,129.866666666667,32.7333333333333,"MAM","avg_temp",NA,"NCEP2","amedas"
"30234",70042,84496,"avg_temp.SON","Bias",0.675219573974577,NA,NA,129.866666666667,32.7333333333333,"SON","avg_temp",NA,"JRA55","amedas"
"23399",7019,84496,"pre.ANN","Bias",-0.193439991874676,NA,NA,129.866666666667,32.7333333333333,"ANN","pre",NA,"ERA5","amedas"
"23359",6979,84496,"pre.DJF","Bias",-0.162559964762857,NA,NA,129.866666666667,32.7333333333333,"DJF","pre",NA,"ERA5","amedas"
"23379",6999,84496,"pre.JJA","Bias",-0.21174309379294,NA,NA,129.866666666667,32.7333333333333,"JJA","pre",NA,"ERA5","amedas"
"23369",6989,84496,"pre.MAM","Bias",-0.157307067475813,NA,NA,129.866666666667,32.7333333333333,"MAM","pre",NA,"ERA5","amedas"
"30239",70091,84496,"pre.SON","Bias",-0.222428437920028,NA,NA,129.866666666667,32.7333333333333,"SON","pre",NA,"JRA55","amedas"
"23444",70741,84519,"avg_temp.ANN","Bias",-0.182338905334484,NA,NA,130.25,32.7366666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"23404",70341,84519,"avg_temp.DJF","Bias",-0.343653658735139,NA,NA,130.25,32.7366666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"23424",70541,84519,"avg_temp.JJA","Bias",-0.042750295003258,NA,NA,130.25,32.7366666666667,"JJA","avg_temp",NA,"ERA5","amedas"
"23414",70441,84519,"avg_temp.MAM","Bias",-0.236539967854796,NA,NA,130.25,32.7366666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"43984",70644,84519,"avg_temp.SON","Bias",-0.0550002797444335,NA,NA,130.25,32.7366666666667,"SON","avg_temp",NA,"CRU","amedas"
"30299",70791,84519,"pre.ANN","Bias",0.16282705593158,NA,NA,130.25,32.7366666666667,"ANN","pre",NA,"JRA55","amedas"
"23409",7039,84519,"pre.DJF","Bias",0.0738767119109999,NA,NA,130.25,32.7366666666667,"DJF","pre",NA,"ERA5","amedas"
"30279",70591,84519,"pre.JJA","Bias",0.0957369021617376,NA,NA,130.25,32.7366666666667,"JJA","pre",NA,"JRA55","amedas"
"43969",70493,84519,"pre.MAM","Bias",0.21129832117361,NA,NA,130.25,32.7366666666667,"MAM","pre",NA,"CRU","amedas"
"30289",70691,84519,"pre.SON","Bias",0.309458217825941,NA,NA,130.25,32.7366666666667,"SON","pre",NA,"JRA55","amedas"
"44044",71344,84536,"avg_temp.ANN","Bias",-0.0420835976302048,NA,NA,128.826666666667,32.6933333333333,"ANN","avg_temp",NA,"CRU","amedas"
"44004",70944,84536,"avg_temp.DJF","Bias",-0.39512205899236,NA,NA,128.826666666667,32.6933333333333,"DJF","avg_temp",NA,"CRU","amedas"
"44024",71144,84536,"avg_temp.JJA","Bias",0.359999605814767,NA,NA,128.826666666667,32.6933333333333,"JJA","avg_temp",NA,"CRU","amedas"
"44014",71044,84536,"avg_temp.MAM","Bias",0.0508331116040047,NA,NA,128.826666666667,32.6933333333333,"MAM","avg_temp",NA,"CRU","amedas"
"44034",71244,84536,"avg_temp.SON","Bias",-0.187500332196524,NA,NA,128.826666666667,32.6933333333333,"SON","avg_temp",NA,"CRU","amedas"
"44049",71393,84536,"pre.ANN","Bias",-0.770715592688096,NA,NA,128.826666666667,32.6933333333333,"ANN","pre",NA,"CRU","amedas"
"44009",70993,84536,"pre.DJF","Bias",-0.198502771340678,NA,NA,128.826666666667,32.6933333333333,"DJF","pre",NA,"CRU","amedas"
"37179",71193,84536,"pre.JJA","Bias",-0.703176042815213,NA,NA,128.826666666667,32.6933333333333,"JJA","pre",NA,"NCEP2","amedas"
"37169",71092,84536,"pre.MAM","Bias",-0.623306811437575,NA,NA,128.826666666667,32.6933333333333,"MAM","pre",NA,"NCEP2","amedas"
"44039",71293,84536,"pre.SON","Bias",-0.577210632703638,NA,NA,128.826666666667,32.6933333333333,"SON","pre",NA,"CRU","amedas"
"23544",71941,86141,"avg_temp.ANN","Bias",0.49830491383867,NA,NA,130.715,32.8216666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"23504",71541,86141,"avg_temp.DJF","Bias",0.818506975871759,NA,NA,130.715,32.8216666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"30374",71742,86141,"avg_temp.JJA","Bias",0.0509019978841002,NA,NA,130.715,32.8216666666667,"JJA","avg_temp",NA,"JRA55","amedas"
"23514",71641,86141,"avg_temp.MAM","Bias",0.407184295654259,NA,NA,130.715,32.8216666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"23534",71841,86141,"avg_temp.SON","Bias",0.637892049153607,NA,NA,130.715,32.8216666666667,"SON","avg_temp",NA,"ERA5","amedas"
"23549",7199,86141,"pre.ANN","Bias",0.037967540520906,NA,NA,130.715,32.8216666666667,"ANN","pre",NA,"ERA5","amedas"
"37209",71592,86141,"pre.DJF","Bias",-0.124948390202278,NA,NA,130.715,32.8216666666667,"DJF","pre",NA,"NCEP2","amedas"
"44079",71793,86141,"pre.JJA","Bias",-0.0218746819718346,NA,NA,130.715,32.8216666666667,"JJA","pre",NA,"CRU","amedas"
"23519",7169,86141,"pre.MAM","Bias",0.425502045357627,NA,NA,130.715,32.8216666666667,"MAM","pre",NA,"ERA5","amedas"
"23539",7189,86141,"pre.SON","Bias",0.237652751173805,NA,NA,130.715,32.8216666666667,"SON","pre",NA,"ERA5","amedas"
"23594",7254,86467,"avg_temp.ANN","Bias",-0.0621206029256215,NA,NA,130.755,32.2166666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"23554",7214,86467,"avg_temp.DJF","Bias",-0.776513994418497,NA,NA,130.755,32.2166666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"30424",72341,86467,"avg_temp.JJA","Bias",0.0684378051757673,NA,NA,130.755,32.2166666666667,"JJA","avg_temp",NA,"JRA55","amedas"
"23564",7224,86467,"avg_temp.MAM","Bias",0.190665893554697,NA,NA,130.755,32.2166666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"23584",7244,86467,"avg_temp.SON","Bias",-0.491676177978525,NA,NA,130.755,32.2166666666667,"SON","avg_temp",NA,"ERA5","amedas"
"44149",72593,86467,"pre.ANN","Bias",3.65887916860141,NA,NA,130.755,32.2166666666667,"ANN","pre",NA,"CRU","amedas"
